Country,EdLevel,YearsCodePro,Salary
51,0,22.0,110000.0
36,2,10.0,109843.0
51,0,20.0,200000.0
7,0,2.0,109318.0
51,2,23.0,115000.0
51,0,8.0,160000.0
7,0,4.0,134305.0
50,0,6.0,59050.0
51,1,2.0,103000.0
50,2,4.0,77896.0
31,2,22.0,103705.0
32,1,2.0,54000.0
51,0,2.0,175000.0
51,1,7.0,200000.0
51,1,15.0,175000.0
28,1,5.0,15048.0
41,1,20.0,63986.0
51,0,31.0,116000.0
51,0,22.0,71000.0
51,1,29.0,195000.0
36,1,8.0,71451.0
51,0,27.0,105000.0
51,0,6.0,135000.0
50,2,7.0,125639.0
32,0,1.0,17880.0
51,1,0.5,65000.0
51,0,5.0,200000.0
51,0,0.5,60000.0
7,3,6.0,93701.0
32,0,9.0,35573.0
51,0,10.0,140000.0
5,0,4.0,32412.0
51,2,2.0,96000.0
51,0,6.0,130000.0
2,1,23.0,80623.0
51,0,18.0,154000.0
51,2,10.0,250000.0
51,0,6.0,140000.0
17,2,4.0,74651.0
51,0,9.0,135000.0
30,1,1.0,64333.0
36,1,4.0,25594.0
51,1,3.0,200000.0
26,0,2.0,29407.0
7,0,9.0,105414.0
51,1,22.0,117000.0
51,2,3.0,112000.0
51,0,3.0,80000.0
30,2,37.0,112583.0
51,1,2.0,105000.0
45,2,22.0,64728.0
32,0,6.0,17316.0
33,0,6.0,14964.0
5,0,7.0,12468.0
51,0,18.0,135000.0
0,2,7.0,25248.0
32,2,24.0,71652.0
51,0,2.0,90000.0
32,2,14.0,140712.0
36,2,10.0,78000.0
51,2,17.0,200000.0
7,1,9.0,78084.0
51,0,6.0,110000.0
51,0,2.0,87000.0
5,0,1.0,25268.0
21,0,10.0,16380.0
51,0,6.0,220000.0
51,1,4.0,190000.0
51,1,20.0,102000.0
1,2,11.0,106157.0
51,0,30.0,200000.0
43,0,29.0,38392.0
51,0,10.0,91000.0
51,0,8.0,170000.0
46,2,9.0,134445.0
32,0,3.0,26400.0
51,0,25.0,220000.0
49,2,15.0,30456.0
18,3,12.0,63986.0
7,0,16.0,128058.0
17,1,24.0,40956.0
51,2,35.0,105000.0
36,0,0.5,15360.0
51,1,4.0,60000.0
12,1,5.0,56784.0
51,1,8.0,105000.0
51,0,26.0,172000.0
51,0,41.0,100000.0
51,0,16.0,130000.0
5,0,4.0,54840.0
28,2,14.0,18060.0
51,0,1.0,85000.0
51,2,0.5,65000.0
51,0,5.0,120000.0
51,1,24.0,132000.0
51,1,13.0,130000.0
51,3,2.0,120000.0
51,1,1.0,55000.0
51,2,23.0,115000.0
51,0,0.5,90000.0
51,2,5.0,140000.0
29,2,16.0,58761.0
18,0,4.0,21329.0
1,0,3.0,53078.0
1,0,4.0,89738.0
47,1,12.0,32448.0
1,0,20.0,113234.0
5,0,6.0,72000.0
51,2,2.0,60000.0
51,3,8.0,123000.0
25,1,30.0,59720.0
51,0,3.0,157000.0
5,0,4.0,12468.0
1,0,5.0,106157.0
46,1,25.0,98248.0
51,1,8.0,178000.0
51,2,16.0,200000.0
1,0,21.0,99080.0
28,0,8.0,104172.0
51,2,0.5,100000.0
28,0,3.0,31908.0
7,1,5.0,42228.0
51,1,2.0,90000.0
51,0,8.0,110000.0
51,0,8.0,110000.0
51,0,14.0,133000.0
32,3,4.0,24972.0
51,0,3.0,55000.0
32,2,23.0,100000.0
1,2,30.0,99080.0
0,0,7.0,48000.0
50,0,0.5,37692.0
51,2,10.0,170000.0
51,0,3.0,110000.0
51,0,6.0,195000.0
1,0,15.0,99080.0
1,0,3.0,62986.0
32,1,0.5,23746.0
51,0,5.0,140000.0
9,0,1.0,36038.0
7,1,10.0,156168.0
7,1,20.0,99167.0
28,0,5.0,51180.0
51,1,42.0,150000.0
41,1,3.0,35652.0
5,1,5.0,24924.0
51,0,3.0,96000.0
1,0,4.0,59448.0
51,1,20.0,140000.0
51,0,10.0,145000.0
1,0,2.0,50531.0
52,2,7.0,62136.0
1,0,5.0,50955.0
30,2,18.0,106150.0
7,0,24.0,92920.0
51,0,20.0,150000.0
1,2,15.0,205236.0
51,2,40.0,180000.0
51,0,10.0,165000.0
30,0,10.0,54683.0
51,2,35.0,187500.0
1,0,16.0,84925.0
51,1,4.0,121000.0
51,0,3.0,153500.0
40,0,10.0,61104.0
51,0,7.0,135000.0
51,0,4.0,150000.0
1,0,5.0,81709.0
51,0,4.0,115000.0
1,1,1.0,38924.0
51,0,14.0,106000.0
5,0,11.0,166187.0
0,1,1.0,12624.0
1,0,11.0,99080.0
32,0,3.0,35620.0
51,1,20.0,120000.0
51,3,1.0,115000.0
1,0,26.0,148619.0
51,0,32.0,155000.0
30,0,6.0,88780.0
28,0,4.0,36132.0
32,0,1.0,24696.0
7,1,10.0,117126.0
32,0,3.0,25329.0
51,0,6.0,125000.0
1,0,7.0,77848.0
1,0,10.0,95541.0
1,0,23.0,138004.0
20,0,1.0,12897.0
10,0,2.0,12072.0
20,0,10.0,46430.0
5,0,20.0,35315.0
26,2,5.0,62735.0
51,2,2.0,70000.0
32,0,4.0,12168.0
32,0,4.0,33240.0
51,2,12.0,175000.0
30,0,7.0,83633.0
32,0,3.0,12078.0
51,1,3.0,75000.0
51,2,4.0,130000.0
18,0,14.0,23040.0
1,0,3.0,54036.0
1,1,22.0,95541.0
1,1,23.0,84925.0
51,2,6.0,165000.0
51,1,0.5,80000.0
5,1,15.0,37392.0
7,3,4.0,78084.0
51,0,15.0,90000.0
1,0,7.0,70771.0
5,2,8.0,24180.0
7,0,19.0,109318.0
28,0,2.0,25284.0
9,1,10.0,22524.0
1,1,12.0,113234.0
51,2,20.0,160000.0
51,0,7.0,166000.0
1,0,10.0,113234.0
51,2,10.0,168250.0
51,1,6.0,98000.0
51,0,15.0,54000.0
51,1,12.0,78000.0
7,0,12.0,78084.0
51,0,12.0,170000.0
51,1,6.0,150000.0
51,0,4.0,96800.0
32,0,8.0,57884.0
1,0,2.0,41352.0
1,2,10.0,17000.0
51,0,9.0,165000.0
51,3,16.0,250000.0
1,0,12.0,113234.0
21,0,12.0,40956.0
10,3,2.0,21132.0
51,2,15.0,150000.0
1,2,2.0,106157.0
7,2,10.0,163977.0
51,0,9.0,150000.0
1,0,5.0,120311.0
1,1,4.0,70063.0
51,0,2.0,122000.0
51,1,10.0,118000.0
1,0,14.0,109695.0
51,0,5.0,72500.0
34,0,6.0,20100.0
51,0,15.0,95000.0
52,0,5.0,18120.0
51,0,6.0,70000.0
7,0,10.0,66372.0
51,0,6.0,166000.0
7,0,12.0,121030.0
50,2,11.0,79153.0
47,2,2.0,29745.0
7,0,3.0,136647.0
30,0,8.0,66263.0
51,1,10.0,40489.0
51,1,25.0,250000.0
51,1,5.0,138240.0
5,0,8.0,44868.0
51,0,10.0,185000.0
26,0,7.0,94103.0
28,0,5.0,24084.0
51,0,1.0,70000.0
30,1,10.0,54683.0
51,2,2.0,170000.0
51,2,15.0,115000.0
51,2,25.0,166000.0
32,0,2.0,41292.0
51,2,15.0,180000.0
26,0,18.0,117629.0
9,1,5.0,25224.0
51,0,11.0,215000.0
21,2,2.0,10644.0
51,0,1.0,90000.0
1,0,4.0,63699.0
51,2,3.0,200000.0
1,0,19.0,113234.0
32,0,6.0,69600.0
1,0,8.0,84925.0
1,0,7.0,123849.0
20,0,19.0,28374.0
48,2,10.0,80000.0
51,0,2.0,95000.0
9,2,13.0,90096.0
51,3,7.0,176000.0
32,0,3.0,29421.0
51,0,2.0,95000.0
21,0,2.0,23760.0
51,3,31.0,195000.0
51,2,12.0,150000.0
20,0,10.0,64486.0
36,2,6.0,48624.0
7,2,24.0,195210.0
40,2,20.0,78552.0
51,0,5.0,130000.0
51,3,6.0,140000.0
51,3,4.0,182000.0
20,0,22.0,10056.0
30,0,22.0,64333.0
3,0,10.0,45600.0
51,0,25.0,150000.0
51,2,14.0,180000.0
35,0,8.0,36072.0
1,0,27.0,111464.0
38,2,3.0,12468.0
32,0,11.0,59712.0
3,0,16.0,22739.0
47,2,17.0,33801.0
51,0,10.0,145000.0
52,0,4.0,20712.0
1,0,22.0,92002.0
51,0,5.0,180000.0
51,0,3.0,200000.0
51,0,14.0,160000.0
7,0,9.0,70276.0
30,0,3.0,64333.0
35,0,3.0,27756.0
51,2,8.0,110000.0
46,1,18.0,89352.0
51,1,15.0,155000.0
8,2,10.0,34692.0
32,0,2.0,140100.0
28,0,5.0,44556.0
51,0,22.0,167000.0
51,2,6.0,130000.0
32,3,3.0,12000.0
51,2,4.0,110000.0
51,2,10.0,200000.0
51,0,4.0,80000.0
51,1,23.0,150000.0
21,2,11.0,36864.0
28,2,11.0,55195.0
7,1,18.0,117126.0
7,0,1.0,81988.0
51,0,35.0,200000.0
51,1,8.0,180000.0
30,2,10.0,61117.0
1,3,31.0,110403.0
22,2,7.0,62412.0
51,0,0.5,75000.0
20,0,3.0,204288.0
51,3,7.0,240000.0
51,0,2.0,50000.0
1,0,41.0,84925.0
51,1,12.0,180000.0
30,0,10.0,115800.0
52,2,5.0,16549.0
5,1,10.0,51192.0
1,2,3.0,81387.0
51,2,8.0,200000.0
7,0,6.0,101509.0
51,2,7.0,150000.0
51,0,11.0,150000.0
30,0,1.0,45033.0
7,1,1.0,58563.0
1,0,2.0,53078.0
51,2,2.0,70000.0
26,0,4.0,40621.0
26,0,8.0,62735.0
47,1,3.0,23661.0
20,0,9.0,201192.0
9,0,1.0,36036.0
51,0,2.0,60000.0
35,2,6.0,77700.0
51,0,10.0,110000.0
25,1,23.0,37325.0
3,0,2.0,13643.0
0,1,6.0,25248.0
1,0,3.0,77848.0
1,0,20.0,122611.0
31,1,21.0,88150.0
7,1,18.0,179593.0
51,0,0.5,97000.0
32,0,2.0,24538.0
51,0,22.0,118000.0
5,2,3.0,74784.0
47,0,30.0,33801.0
32,2,10.0,27348.0
19,1,7.0,23436.0
30,0,16.0,90067.0
51,0,19.0,250000.0
17,0,3.0,62387.0
35,0,2.0,26364.0
46,1,18.0,155129.0
30,1,25.0,70767.0
20,1,7.0,15477.0
20,2,2.0,65004.0
50,1,10.0,85435.0
20,2,10.0,86872.0
51,1,5.0,90000.0
20,0,12.0,58037.0
51,0,1.0,70000.0
51,2,18.0,250000.0
9,1,4.0,31533.0
20,0,5.0,32243.0
1,0,2.0,60155.0
20,0,2.0,10576.0
27,1,6.0,71664.0
1,0,0.5,53078.0
1,2,25.0,70771.0
51,0,7.0,250000.0
32,0,7.0,52692.0
7,0,2.0,55049.0
1,0,16.0,108988.0
50,2,11.0,87948.0
20,0,13.0,43851.0
5,1,5.0,71668.0
20,2,9.0,30953.0
1,2,6.0,134465.0
40,0,0.5,104736.0
17,2,15.0,59720.0
32,0,1.0,31662.0
51,0,12.0,220000.0
47,3,5.0,33801.0
20,2,8.0,14393.0
32,0,6.0,31904.0
20,2,7.0,19346.0
15,0,6.0,47990.0
20,0,12.0,38692.0
6,0,5.0,19632.0
38,1,0.5,10392.0
32,0,7.0,21072.0
38,2,15.0,83124.0
2,1,16.0,68252.0
30,0,13.0,115800.0
17,3,20.0,127972.0
38,2,10.0,32559.0
20,0,4.0,15477.0
15,2,8.0,77317.0
20,0,10.0,27084.0
7,2,16.0,140556.0
1,2,19.0,106157.0
33,2,4.0,17952.0
1,2,1.0,38924.0
28,0,6.0,40000.0
51,0,6.0,215000.0
22,2,5.0,45384.0
51,1,2.0,170000.0
20,0,1.0,20636.0
17,2,5.0,55455.0
32,2,16.0,105384.0
1,2,4.0,84925.0
48,1,7.0,22548.0
25,1,21.0,47990.0
1,1,30.0,70771.0
51,1,5.0,130000.0
32,0,10.0,80004.0
20,0,2.0,247632.0
32,0,6.0,16408.0
32,0,3.0,16404.0
32,0,4.0,38232.0
34,0,8.0,34452.0
51,1,9.0,200000.0
20,0,11.0,19668.0
2,0,8.0,79983.0
17,2,10.0,69318.0
40,2,5.0,109105.0
17,1,4.0,58654.0
45,0,20.0,56076.0
17,2,15.0,70380.0
1,0,8.0,60155.0
9,0,2.0,30032.0
46,0,0.5,77565.0
43,1,10.0,44790.0
40,0,6.0,72737.0
50,0,6.0,61500.0
20,2,15.0,20124.0
20,0,2.0,12897.0
46,0,5.0,82736.0
51,0,1.0,99000.0
45,1,8.0,91416.0
52,0,28.0,41424.0
35,2,10.0,72156.0
15,0,7.0,57840.0
12,3,11.0,71484.0
16,2,12.0,59720.0
1,0,21.0,116750.0
26,0,2.0,32940.0
30,0,10.0,56292.0
1,0,16.0,141542.0
37,2,4.0,32328.0
24,0,29.0,143484.0
51,0,3.0,170000.0
20,0,3.0,15477.0
20,0,2.0,20636.0
52,0,7.0,26412.0
6,1,2.0,19085.0
1,0,5.0,99787.0
24,0,10.0,82500.0
17,2,30.0,87448.0
38,2,8.0,48000.0
25,0,3.0,31993.0
51,1,28.0,147000.0
20,1,13.0,18056.0
11,2,21.0,57156.0
1,0,2.0,48124.0
16,2,3.0,57588.0
26,0,10.0,37644.0
32,2,5.0,26880.0
31,0,12.0,90224.0
42,0,10.0,15168.0
1,0,11.0,80966.0
17,3,2.0,37116.0
35,0,5.0,42781.0
31,2,4.0,93853.0
24,2,20.0,64572.0
49,2,10.0,67200.0
17,0,11.0,117308.0
17,1,34.0,106644.0
51,0,1.0,165000.0
15,1,5.0,60408.0
48,1,13.0,10000.0
2,1,3.0,74651.0
31,2,8.0,108891.0
16,2,4.0,37859.0
32,3,9.0,70000.0
17,1,14.0,53322.0
43,1,20.0,39458.0
4,0,1.0,28152.0
2,1,7.0,47352.0
32,0,7.0,16800.0
42,1,12.0,75864.0
35,2,1.0,19428.0
17,2,9.0,63986.0
29,2,15.0,90647.0
32,0,3.0,15600.0
45,0,4.0,46320.0
32,0,4.0,34320.0
7,0,11.0,83550.0
50,1,2.0,50256.0
6,1,4.0,37296.0
37,2,5.0,46596.0
37,0,11.0,27696.0
49,0,1.0,50000.0
50,0,8.0,41461.0
30,0,20.0,96500.0
13,0,4.0,26093.0
18,2,2.0,23388.0
35,0,3.0,17100.0
20,0,3.0,17411.0
32,0,3.0,12032.0
29,0,10.0,77850.0
50,0,10.0,106793.0
4,2,30.0,10664.0
46,1,4.0,59568.0
6,1,8.0,46620.0
24,1,2.0,23316.0
45,0,7.0,56076.0
20,0,10.0,38692.0
30,0,8.0,98108.0
48,2,21.0,18792.0
35,2,15.0,79644.0
35,0,9.0,46250.0
45,1,17.0,60948.0
17,0,10.0,63984.0
20,0,6.0,54168.0
17,1,13.0,74651.0
16,3,20.0,30708.0
33,0,12.0,16752.0
17,0,9.0,69318.0
43,0,2.0,17596.0
51,0,0.5,148000.0
45,0,3.0,43512.0
26,0,6.0,86261.0
43,2,4.0,27727.0
15,1,12.0,63986.0
32,2,2.0,84972.0
2,0,3.0,38392.0
20,2,2.0,37402.0
22,0,1.0,17016.0
29,0,6.0,74651.0
20,0,7.0,30179.0
27,0,15.0,44796.0
1,3,6.0,77848.0
16,2,4.0,24312.0
1,0,1.0,56617.0
17,2,6.0,70385.0
37,2,8.0,64709.0
17,3,15.0,133305.0
50,3,8.0,201777.0
45,1,8.0,48514.0
45,0,1.0,41448.0
29,0,8.0,61428.0
15,1,22.0,77317.0
24,0,7.0,164411.0
51,0,5.0,130000.0
25,1,9.0,34126.0
17,2,8.0,63984.0
1,0,7.0,106157.0
4,0,4.0,46923.0
24,1,11.0,125544.0
32,0,4.0,37325.0
16,0,5.0,28152.0
51,2,0.5,155000.0
43,2,18.0,74651.0
29,1,7.0,55284.0
50,0,2.0,33169.0
25,2,9.0,37325.0
17,1,4.0,33273.0
32,2,11.0,35265.0
50,0,8.0,87948.0
20,0,9.0,30953.0
38,0,5.0,33252.0
29,0,0.5,35412.0
50,0,16.0,100511.0
15,2,36.0,70380.0
46,2,9.0,134445.0
17,2,7.0,79983.0
15,0,20.0,90864.0
48,2,8.0,24432.0
43,2,6.0,79983.0
1,0,12.0,116772.0
20,0,7.0,10963.0
17,0,7.0,53748.0
38,3,5.0,72732.0
16,2,3.0,40525.0
45,1,13.0,58512.0
43,2,3.0,35192.0
2,0,4.0,45373.0
1,1,9.0,92002.0
50,1,9.0,87948.0
50,1,40.0,75384.0
17,2,3.0,53322.0
16,3,6.0,57588.0
37,0,15.0,31056.0
45,3,5.0,64608.0
50,1,11.0,144485.0
17,2,8.0,87448.0
15,1,16.0,71451.0
50,0,0.5,50256.0
32,0,7.0,19608.0
20,2,6.0,12897.0
29,2,3.0,53322.0
12,2,4.0,82596.0
29,0,12.0,29436.0
27,0,2.0,46644.0
16,2,7.0,83182.0
18,0,4.0,14076.0
50,2,12.0,72871.0
16,0,21.0,48624.0
35,2,31.0,52728.0
43,0,3.0,26661.0
9,0,5.0,18024.0
25,0,6.0,34126.0
17,1,3.0,12792.0
42,1,14.0,45516.0
41,1,15.0,85315.0
25,1,2.0,23995.0
50,1,8.0,66589.0
2,1,10.0,44796.0
32,0,15.0,32004.0
16,2,10.0,47990.0
16,1,4.0,33276.0
45,1,5.0,106044.0
49,0,10.0,78000.0
12,1,10.0,96360.0
1,2,3.0,95541.0
38,0,6.0,65806.0
51,1,8.0,250000.0
51,0,15.0,163000.0
35,0,11.0,52728.0
29,0,0.5,29860.0
17,2,4.0,53322.0
29,1,6.0,76788.0
32,0,0.5,10680.0
42,0,2.0,25032.0
15,0,6.0,57588.0
43,1,4.0,26661.0
20,0,10.0,58037.0
16,3,12.0,74651.0
17,2,23.0,90647.0
42,1,20.0,72072.0
25,1,22.0,16632.0
40,0,9.0,113472.0
49,2,7.0,76000.0
29,2,30.0,138637.0
27,0,4.0,46923.0
31,3,12.0,93335.0
17,2,7.0,74651.0
50,1,32.0,87948.0
16,2,5.0,53692.0
24,0,12.0,161424.0
43,0,3.0,84000.0
16,3,4.0,38388.0
16,2,4.0,60787.0
6,2,0.5,39264.0
32,2,6.0,76357.0
20,0,4.0,201192.0
15,2,2.0,33912.0
17,1,3.0,44796.0
43,0,6.0,42657.0
17,2,2.0,39096.0
37,1,3.0,14496.0
25,3,6.0,50123.0
48,3,10.0,25704.0
45,1,4.0,57288.0
35,1,2.0,26088.0
9,0,2.0,21624.0
43,3,14.0,69318.0
11,1,10.0,41568.0
37,0,8.0,38820.0
38,2,7.0,74808.0
20,0,3.0,25794.0
4,3,9.0,63986.0
34,0,17.0,36744.0
37,0,6.0,35724.0
43,0,10.0,44790.0
39,2,6.0,53748.0
46,0,5.0,87907.0
4,0,5.0,44796.0
11,1,5.0,20268.0
50,0,4.0,40205.0
32,0,2.0,23676.0
35,2,8.0,49956.0
17,2,5.0,54388.0
16,2,12.0,85315.0
20,2,10.0,38692.0
25,2,8.0,17596.0
17,3,23.0,127972.0
16,2,10.0,63986.0
12,2,7.0,47316.0
16,2,13.0,117308.0
23,0,10.0,175962.0
16,2,17.0,106644.0
43,0,20.0,33276.0
31,1,35.0,124447.0
25,1,13.0,40525.0
16,3,4.0,34548.0
2,1,3.0,47352.0
4,0,15.0,48624.0
48,2,8.0,52608.0
29,0,2.0,38676.0
25,0,7.0,58654.0
2,1,8.0,106644.0
17,1,6.0,122640.0
43,2,15.0,53322.0
42,1,13.0,40332.0
16,2,1.0,37859.0
17,2,12.0,90221.0
25,3,8.0,31993.0
35,2,8.0,126567.0
17,2,8.0,85315.0
32,0,5.0,28500.0
48,1,25.0,13524.0
46,0,14.0,144787.0
17,0,11.0,69318.0
16,2,9.0,88130.0
32,0,4.0,50256.0
17,1,10.0,69318.0
15,1,25.0,106644.0
16,1,2.0,47990.0
43,0,11.0,90647.0
16,2,22.0,79983.0
50,2,5.0,100511.0
42,2,7.0,91032.0
16,2,2.0,39458.0
46,2,6.0,124103.0
17,2,6.0,74651.0
31,0,6.0,77779.0
6,1,5.0,24864.0
24,2,9.0,150660.0
9,2,12.0,165175.0
30,0,9.0,80417.0
31,2,18.0,103705.0
16,2,6.0,56521.0
30,0,30.0,51467.0
50,2,2.0,41160.0
16,2,8.0,93078.0
16,2,7.0,58654.0
50,0,7.0,51512.0
39,1,15.0,63204.0
43,2,12.0,106644.0
12,2,7.0,99804.0
17,2,4.0,85315.0
17,2,3.0,38388.0
50,2,5.0,106793.0
27,1,9.0,63984.0
46,2,10.0,144787.0
39,1,1.0,21756.0
12,0,2.0,86040.0
17,2,37.0,106644.0
50,2,8.0,106793.0
16,2,12.0,51189.0
17,3,18.0,83182.0
12,1,1.0,53340.0
25,2,32.0,69318.0
38,0,1.0,11424.0
35,1,5.0,41628.0
12,0,12.0,119876.0
25,1,3.0,23462.0
42,1,6.0,53100.0
17,0,8.0,60144.0
17,0,9.0,57588.0
45,0,7.0,134088.0
50,0,3.0,43974.0
41,0,4.0,57588.0
50,0,5.0,69102.0
16,1,2.0,47990.0
16,2,8.0,66119.0
50,3,5.0,94230.0
29,0,6.0,52682.0
45,0,15.0,43512.0
17,0,4.0,31992.0
20,0,5.0,12897.0
46,0,8.0,110659.0
43,0,15.0,74651.0
16,2,9.0,58654.0
2,3,10.0,79983.0
1,1,23.0,127388.0
12,0,20.0,94644.0
51,0,6.0,95000.0
45,2,4.0,46320.0
37,2,7.0,63986.0
17,2,2.0,55452.0
41,1,5.0,38388.0
43,0,0.5,24612.0
43,0,10.0,59720.0
16,2,7.0,60787.0
32,0,3.0,27000.0
12,0,4.0,73992.0
41,2,35.0,31992.0
17,1,10.0,43512.0
15,2,17.0,79983.0
17,0,2.0,54388.0
25,1,6.0,47990.0
19,1,6.0,13392.0
32,0,2.0,16800.0
48,0,20.0,22548.0
50,1,12.0,100511.0
16,2,4.0,39458.0
32,2,14.0,28152.0
17,0,8.0,87981.0
17,0,9.0,79983.0
4,2,18.0,63984.0
17,1,8.0,55455.0
41,2,5.0,39120.0
30,1,6.0,57900.0
19,0,4.0,37824.0
4,1,1.0,33276.0
51,0,14.0,117000.0
12,2,15.0,136536.0
41,2,2.0,51192.0
50,0,49.0,75384.0
17,2,7.0,76788.0
35,2,13.0,104063.0
16,3,7.0,34548.0
50,0,10.0,96742.0
50,0,16.0,94230.0
16,2,6.0,61320.0
41,2,7.0,112620.0
11,3,10.0,24948.0
50,0,11.0,69102.0
9,0,6.0,75080.0
17,2,5.0,56521.0
35,2,11.0,67152.0
17,2,9.0,111976.0
13,1,7.0,16308.0
12,2,10.0,86040.0
43,0,9.0,49056.0
17,3,12.0,106644.0
20,0,13.0,21925.0
17,2,3.0,34548.0
36,1,5.0,47990.0
27,0,10.0,102378.0
9,0,9.0,54060.0
17,1,35.0,49321.0
40,2,16.0,72737.0
36,2,4.0,35192.0
16,2,4.0,39458.0
25,1,4.0,13864.0
17,2,11.0,85315.0
45,2,3.0,64608.0
42,0,20.0,83448.0
32,0,7.0,134563.0
42,1,2.0,13656.0
17,0,4.0,44790.0
29,0,30.0,85315.0
50,2,3.0,31410.0
35,0,13.0,86381.0
43,2,15.0,101312.0
21,0,7.0,28668.0
2,1,3.0,44796.0
17,2,3.0,63986.0
6,2,7.0,65435.0
43,1,6.0,53322.0
41,0,8.0,54168.0
35,0,7.0,54108.0
29,0,6.0,38392.0
22,0,3.0,56736.0
17,1,5.0,60787.0
19,0,5.0,36828.0
41,1,5.0,48624.0
16,2,5.0,37859.0
17,1,13.0,74651.0
1,0,1.0,77848.0
43,3,20.0,34548.0
17,2,20.0,51192.0
16,2,7.0,63986.0
16,2,4.0,37325.0
17,3,14.0,76783.0
25,2,20.0,68252.0
32,0,18.0,67980.0
12,2,15.0,137652.0
19,0,12.0,40176.0
46,0,3.0,78185.0
29,0,6.0,68252.0
32,2,16.0,35364.0
43,1,3.0,53322.0
42,0,1.0,15168.0
1,0,15.0,84925.0
17,2,6.0,58654.0
42,0,7.0,47796.0
12,0,1.0,51624.0
50,2,7.0,125639.0
16,3,24.0,156168.0
51,2,8.0,165000.0
41,2,5.0,54388.0
50,0,6.0,67845.0
12,1,10.0,160020.0
29,1,45.0,57588.0
50,0,8.0,69102.0
43,2,7.0,59720.0
50,0,4.0,69102.0
4,0,0.5,40308.0
22,2,10.0,96444.0
43,0,9.0,49056.0
50,0,8.0,64202.0
17,1,8.0,61428.0
17,0,2.0,63986.0
32,0,1.0,10944.0
22,2,6.0,85104.0
46,3,28.0,63986.0
38,1,7.0,83124.0
46,2,2.0,108590.0
24,1,7.0,161424.0
50,0,2.0,43974.0
38,0,4.0,62340.0
50,0,9.0,138203.0
20,0,1.0,12897.0
50,0,4.0,33923.0
50,3,22.0,61563.0
17,1,5.0,57588.0
50,0,11.0,119357.0
25,0,10.0,31993.0
20,0,7.0,23220.0
32,0,0.5,55408.0
17,1,9.0,48624.0
50,1,15.0,75384.0
50,2,30.0,66589.0
16,1,17.0,69318.0
50,0,8.0,65961.0
50,1,20.0,75384.0
37,2,5.0,25596.0
50,0,11.0,89204.0
35,2,16.0,47124.0
15,2,15.0,65520.0
23,3,32.0,89779.0
4,2,10.0,63986.0
50,0,40.0,125639.0
32,0,3.0,10944.0
36,3,8.0,58654.0
20,2,2.0,11607.0
50,0,8.0,87948.0
32,0,3.0,13673.0
15,0,2.0,26880.0
36,2,5.0,27727.0
42,0,7.0,68280.0
32,0,6.0,21996.0
32,2,3.0,20400.0
22,0,3.0,42552.0
15,0,10.0,51192.0
32,0,8.0,55455.0
50,0,0.5,33168.0
16,2,4.0,42657.0
29,0,1.0,37116.0
50,0,4.0,87948.0
40,0,5.0,78552.0
16,2,12.0,63986.0
23,0,6.0,69318.0
50,0,15.0,85435.0
50,0,4.0,52769.0
29,0,8.0,35196.0
17,0,5.0,53855.0
51,0,23.0,130000.0
48,0,14.0,60132.0
41,1,12.0,43512.0
16,2,2.0,25596.0
50,1,21.0,81666.0
25,1,6.0,32000.0
43,2,8.0,69318.0
17,2,7.0,106110.0
25,1,23.0,25596.0
20,0,10.0,42561.0
11,2,8.0,46764.0
41,0,8.0,56521.0
6,1,6.0,34020.0
50,0,13.0,69102.0
23,1,3.0,85315.0
32,0,12.0,13173.0
1,1,18.0,67944.0
17,1,10.0,51192.0
50,0,2.0,52769.0
32,2,2.0,50472.0
50,0,3.0,62820.0
16,2,10.0,53322.0
50,3,14.0,50256.0
20,0,7.0,28374.0
16,2,7.0,42657.0
17,1,18.0,122640.0
32,1,1.0,16152.0
29,0,11.0,56856.0
50,3,8.0,106793.0
35,0,6.0,47172.0
50,2,12.0,91717.0
31,2,20.0,110000.0
16,2,11.0,47990.0
38,1,0.5,18708.0
46,2,3.0,113761.0
20,0,2.0,70572.0
16,2,8.0,58654.0
17,0,4.0,38392.0
51,0,0.5,125000.0
17,1,10.0,61896.0
18,2,6.0,29436.0
41,0,8.0,45857.0
43,0,10.0,149301.0
50,0,14.0,62820.0
37,0,20.0,46596.0
32,2,17.0,142478.0
25,1,5.0,28794.0
45,2,12.0,85320.0
50,1,37.0,56538.0
25,2,12.0,53322.0
16,1,6.0,55455.0
41,0,5.0,42876.0
49,0,9.0,38580.0
17,1,3.0,70385.0
16,2,10.0,49056.0
25,1,11.0,53322.0
16,2,3.0,37005.0
50,0,8.0,106793.0
24,0,2.0,112452.0
32,0,4.0,35292.0
16,2,11.0,95979.0
29,2,10.0,60787.0
41,2,5.0,61428.0
43,2,2.0,29860.0
45,0,3.0,54852.0
11,2,15.0,67548.0
50,1,0.5,22615.0
2,1,3.0,26880.0
35,2,9.0,30528.0
16,2,9.0,42657.0
20,0,4.0,32372.0
20,0,6.0,23215.0
16,3,4.0,33276.0
46,1,1.0,65772.0
45,2,9.0,57288.0
11,3,14.0,31176.0
31,0,11.0,98520.0
16,2,14.0,65053.0
6,2,3.0,39264.0
20,0,5.0,216672.0
4,2,27.0,90647.0
50,1,7.0,100511.0
35,3,6.0,61056.0
17,1,6.0,44796.0
50,0,4.0,69102.0
17,0,1.0,55452.0
45,0,9.0,15237.0
49,0,2.0,10968.0
2,1,9.0,90647.0
16,2,0.5,14076.0
50,0,5.0,61563.0
